"Plot Title: FourMileBrook"
"#","Date Time, GMT-03:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","End Of File"
323,04/02/17 12:17:40 AM,0.907,,,,
324,04/02/17 12:32:40 AM,0.934,,,,
325,04/02/17 12:47:40 AM,0.934,,,,
326,04/02/17 01:02:40 AM,0.962,,,,
327,04/02/17 01:17:40 AM,0.962,,,,
328,04/02/17 01:32:40 AM,0.962,,,,
329,04/02/17 01:47:40 AM,0.989,,,,
330,04/02/17 02:02:40 AM,0.989,,,,
331,04/02/17 02:17:40 AM,1.017,,,,
332,04/02/17 02:32:40 AM,1.017,,,,
333,04/02/17 02:47:40 AM,1.044,,,,
334,04/02/17 03:02:40 AM,1.044,,,,
335,04/02/17 03:17:40 AM,1.071,,,,
336,04/02/17 03:32:40 AM,1.071,,,,
337,04/02/17 03:47:40 AM,1.071,,,,
338,04/02/17 04:02:40 AM,1.099,,,,
339,04/02/17 04:17:40 AM,1.126,,,,
340,04/02/17 04:32:40 AM,1.126,,,,
341,04/02/17 04:47:40 AM,1.126,,,,
342,04/02/17 05:02:40 AM,1.153,,,,
343,04/02/17 05:17:40 AM,1.153,,,,
344,04/02/17 05:32:40 AM,1.180,,,,
345,04/02/17 05:47:40 AM,1.180,,,,
346,04/02/17 06:02:40 AM,1.180,,,,
347,04/02/17 06:17:40 AM,1.180,,,,
348,04/02/17 06:32:40 AM,1.208,,,,
349,04/02/17 06:47:40 AM,1.208,,,,
350,04/02/17 07:02:40 AM,1.208,,,,
351,04/02/17 07:17:40 AM,1.208,,,,
352,04/02/17 07:32:40 AM,1.208,,,,
353,04/02/17 07:47:40 AM,1.208,,,,
354,04/02/17 08:02:40 AM,1.208,,,,
355,04/02/17 08:17:40 AM,1.208,,,,
356,04/02/17 08:32:40 AM,1.208,,,,
357,04/02/17 08:47:40 AM,1.235,,,,
358,04/02/17 09:02:40 AM,1.262,,,,
359,04/02/17 09:17:40 AM,1.289,,,,
360,04/02/17 09:32:40 AM,1.317,,,,
361,04/02/17 09:47:40 AM,1.344,,,,
362,04/02/17 10:02:40 AM,1.371,,,,
363,04/02/17 10:17:40 AM,1.398,,,,
364,04/02/17 10:32:40 AM,1.425,,,,
365,04/02/17 10:47:40 AM,1.480,,,,
366,04/02/17 11:02:40 AM,1.507,,,,
367,04/02/17 11:17:40 AM,1.615,,,,
368,04/02/17 11:32:40 AM,1.670,,,,
369,04/02/17 11:47:40 AM,1.751,,,,
370,04/02/17 12:02:40 PM,1.805,,,,
371,04/02/17 12:17:40 PM,1.886,,,,
372,04/02/17 12:32:40 PM,1.967,,,,
373,04/02/17 12:47:40 PM,2.074,,,,
374,04/02/17 01:02:40 PM,2.182,,,,
375,04/02/17 01:17:40 PM,2.289,,,,
376,04/02/17 01:32:40 PM,2.423,,,,
377,04/02/17 01:47:40 PM,2.503,,,,
378,04/02/17 02:02:40 PM,2.584,,,,
379,04/02/17 02:17:40 PM,2.744,,,,
380,04/02/17 02:32:40 PM,2.877,,,,
381,04/02/17 02:47:40 PM,3.009,,,,
382,04/02/17 03:02:40 PM,3.116,,,,
383,04/02/17 03:17:40 PM,3.221,,,,
384,04/02/17 03:32:40 PM,3.301,,,,
385,04/02/17 03:47:40 PM,3.406,,,,
386,04/02/17 04:02:40 PM,3.512,,,,
387,04/02/17 04:17:40 PM,3.538,,,,
388,04/02/17 04:32:40 PM,3.617,,,,
389,04/02/17 04:47:40 PM,3.670,,,,
390,04/02/17 05:02:40 PM,3.749,,,,
391,04/02/17 05:17:40 PM,3.670,,,,
392,04/02/17 05:32:40 PM,3.670,,,,
393,04/02/17 05:47:40 PM,3.591,,,,
394,04/02/17 06:02:40 PM,3.538,,,,
395,04/02/17 06:17:40 PM,3.564,,,,
396,04/02/17 06:32:40 PM,3.485,,,,
397,04/02/17 06:47:40 PM,3.433,,,,
398,04/02/17 07:02:40 PM,3.354,,,,
399,04/02/17 07:17:40 PM,3.248,,,,
400,04/02/17 07:32:40 PM,3.168,,,,
401,04/02/17 07:47:40 PM,3.089,,,,
402,04/02/17 08:02:40 PM,3.009,,,,
403,04/02/17 08:17:40 PM,2.930,,,,
404,04/02/17 08:32:40 PM,2.850,,,,
405,04/02/17 08:47:40 PM,2.797,,,,
406,04/02/17 09:02:40 PM,2.717,,,,
407,04/02/17 09:17:40 PM,2.637,,,,
408,04/02/17 09:32:40 PM,2.584,,,,
409,04/02/17 09:47:40 PM,2.503,,,,
410,04/02/17 10:02:40 PM,2.450,,,,
411,04/02/17 10:17:40 PM,2.396,,,,
412,04/02/17 10:32:40 PM,2.343,,,,
413,04/02/17 10:47:40 PM,2.289,,,,
414,04/02/17 11:02:40 PM,2.209,,,,
415,04/02/17 11:17:40 PM,2.155,,,,
416,04/02/17 11:32:40 PM,2.128,,,,
417,04/02/17 11:47:40 PM,2.074,,,,
418,04/03/17 12:02:40 AM,2.021,,,,
419,04/03/17 12:17:40 AM,1.967,,,,
420,04/03/17 12:32:40 AM,1.940,,,,
421,04/03/17 12:47:40 AM,1.886,,,,
422,04/03/17 01:02:40 AM,1.859,,,,
423,04/03/17 01:17:40 AM,1.832,,,,
424,04/03/17 01:32:40 AM,1.778,,,,
425,04/03/17 01:47:40 AM,1.778,,,,
426,04/03/17 02:02:40 AM,1.751,,,,
427,04/03/17 02:17:40 AM,1.724,,,,
428,04/03/17 02:32:40 AM,1.697,,,,
429,04/03/17 02:47:40 AM,1.670,,,,
430,04/03/17 03:02:40 AM,1.643,,,,
431,04/03/17 03:17:40 AM,1.615,,,,
432,04/03/17 03:32:40 AM,1.615,,,,
433,04/03/17 03:47:40 AM,1.561,,,,
434,04/03/17 04:02:40 AM,1.561,,,,
