"Plot Title: Four Mile Brook"
"#","Date Time, GMT-05:00","Temp, °C","Coupler Detached","End Of File"
597,03/20/16 03:30:00 PM,5.411,,
598,03/20/16 03:30:00 PM,6.026,,
599,03/20/16 03:30:00 PM,6.636,,
600,03/20/16 03:30:00 PM,7.167,,
601,03/20/16 03:30:00 PM,7.368,,
602,03/20/16 03:30:00 PM,7.368,,
603,03/20/16 03:30:00 PM,7.167,,
604,03/20/16 03:30:00 PM,6.889,,
605,03/20/16 03:30:00 PM,6.611,,
606,03/20/16 03:30:00 PM,6.306,,
607,03/20/16 03:30:00 PM,6.000,,
608,03/20/16 03:30:00 PM,5.693,,
609,03/20/16 03:30:00 PM,5.411,,
610,03/20/16 03:30:00 PM,5.154,,
611,03/20/16 03:30:00 PM,4.895,,
612,03/20/16 03:30:00 PM,4.636,,
613,03/20/16 03:30:00 PM,4.428,,
614,03/20/16 03:30:00 PM,4.220,,
615,03/20/16 03:30:00 PM,4.011,,
616,03/20/16 03:30:00 PM,3.854,,
617,03/20/16 03:30:00 PM,3.801,,
618,03/20/16 03:30:00 PM,3.932,,
619,03/20/16 03:30:00 PM,4.272,,
620,03/20/16 03:30:00 PM,4.792,,
621,03/20/16 03:30:00 PM,5.385,,
622,03/20/16 03:30:00 PM,6.102,,
623,03/20/16 03:30:00 PM,6.788,,
624,03/20/16 03:30:00 PM,7.343,,
625,03/20/16 03:30:00 PM,7.695,,
626,03/20/16 03:30:00 PM,7.770,,
627,03/20/16 03:30:00 PM,7.594,,
628,03/20/16 03:30:00 PM,7.343,,
629,03/20/16 03:30:00 PM,7.091,,
630,03/20/16 03:30:00 PM,6.813,,
631,03/20/16 03:30:00 PM,6.535,,
632,03/20/16 03:30:00 PM,6.255,,
633,03/20/16 03:30:00 PM,6.026,,
634,03/20/16 03:30:00 PM,5.821,,
635,03/20/16 03:30:00 PM,5.616,,
636,03/20/16 03:30:00 PM,5.385,,
637,03/20/16 03:30:00 PM,5.154,,
638,03/20/16 03:30:00 PM,4.947,,
639,03/20/16 03:30:00 PM,4.740,,
640,03/20/16 03:30:00 PM,4.584,,
641,03/20/16 03:30:00 PM,4.506,,
642,03/20/16 03:30:00 PM,4.662,,
643,03/20/16 03:30:00 PM,4.999,,
644,03/20/16 03:30:00 PM,5.488,,
645,03/20/16 03:30:00 PM,6.051,,
646,03/20/16 03:30:00 PM,6.788,,
647,03/20/16 03:30:00 PM,7.469,,
648,03/20/16 03:30:00 PM,7.995,,
649,03/20/16 03:30:00 PM,8.270,,
650,03/20/16 03:30:00 PM,8.344,,
651,03/20/16 03:30:00 PM,8.145,,
652,03/20/16 03:30:00 PM,7.845,,
653,03/20/16 03:30:00 PM,7.569,,
654,03/20/16 03:30:00 PM,7.268,,
655,03/20/16 03:30:00 PM,6.990,,
656,03/20/16 03:30:00 PM,6.763,,
657,03/20/16 03:30:00 PM,6.509,,
658,03/20/16 03:30:00 PM,6.230,,
659,03/20/16 03:30:00 PM,6.026,,
660,03/20/16 03:30:00 PM,5.745,,
661,03/20/16 03:30:00 PM,5.514,,
662,03/20/16 03:30:00 PM,5.257,,
663,03/20/16 03:30:00 PM,5.024,,
664,03/20/16 03:30:00 PM,4.818,,
665,03/20/16 03:30:00 PM,4.792,,
666,03/20/16 03:30:00 PM,4.947,,
667,03/20/16 03:30:00 PM,5.308,,
668,03/20/16 03:30:00 PM,5.898,,
669,03/20/16 03:30:00 PM,6.560,,
670,03/20/16 03:30:00 PM,7.368,,
671,03/20/16 03:30:00 PM,8.195,,
672,03/20/16 03:30:00 PM,8.866,,
673,03/20/16 03:30:00 PM,9.336,,
674,03/20/16 03:30:00 PM,9.485,,
675,03/20/16 03:30:00 PM,9.410,,
676,03/20/16 03:30:00 PM,9.139,,
677,03/20/16 03:30:00 PM,8.841,,
678,03/20/16 03:30:00 PM,8.593,,
679,03/20/16 03:30:00 PM,8.369,,
680,03/20/16 03:30:00 PM,8.145,,
681,03/20/16 03:30:00 PM,7.945,,
682,03/20/16 03:30:00 PM,7.720,,
683,03/20/16 03:30:00 PM,7.494,,
684,03/20/16 03:30:00 PM,7.268,,
685,03/20/16 03:30:00 PM,7.066,,
686,03/20/16 03:30:00 PM,6.864,,
687,03/20/16 03:30:00 PM,6.636,,
688,03/20/16 03:30:00 PM,6.509,,
689,03/20/16 03:30:00 PM,6.484,,
690,03/20/16 03:30:00 PM,6.687,,
691,03/20/16 03:30:00 PM,7.116,,
692,03/20/16 03:30:00 PM,7.720,,
693,03/20/16 03:30:00 PM,8.444,,
694,03/20/16 03:30:00 PM,9.238,,
695,03/20/16 03:30:00 PM,10.051,,
696,03/20/16 03:30:00 PM,10.712,,
697,03/20/16 03:30:00 PM,11.102,,
698,03/20/16 03:30:00 PM,11.078,,
699,03/20/16 03:30:00 PM,10.883,,
700,03/20/16 03:30:00 PM,10.663,,
701,03/20/16 03:30:00 PM,10.418,,
702,03/20/16 03:30:00 PM,10.149,,
703,03/20/16 03:30:00 PM,9.903,,
704,03/20/16 03:30:00 PM,9.657,,
705,03/20/16 03:30:00 PM,9.410,,
706,03/20/16 03:30:00 PM,9.188,,
707,03/20/16 03:30:00 PM,8.990,,
708,03/20/16 03:30:00 PM,8.792,,
709,03/20/16 03:30:00 PM,8.643,,
710,03/20/16 03:30:00 PM,8.494,,
711,03/20/16 03:30:00 PM,8.344,,
712,03/20/16 03:30:00 PM,8.195,,
713,03/20/16 03:30:00 PM,8.170,,
714,03/20/16 03:30:00 PM,8.195,,
715,03/20/16 03:30:00 PM,8.195,,
716,03/20/16 03:30:00 PM,8.270,,
717,03/20/16 03:30:00 PM,8.494,,
718,03/20/16 03:30:00 PM,8.841,,
719,03/20/16 03:30:00 PM,9.361,,
720,03/20/16 03:30:00 PM,9.780,,
721,03/20/16 03:30:00 PM,9.903,,
722,03/20/16 03:30:00 PM,9.780,,
723,03/20/16 03:30:00 PM,9.509,,
724,03/20/16 03:30:00 PM,9.139,,
725,03/20/16 03:30:00 PM,8.817,,
726,03/20/16 03:30:00 PM,8.444,,
727,03/20/16 03:30:00 PM,8.070,,
728,03/20/16 03:30:00 PM,7.745,,
729,03/20/16 03:30:00 PM,7.469,,
730,03/20/16 03:30:00 PM,7.217,,
731,03/20/16 03:30:00 PM,6.940,,
732,03/20/16 03:30:00 PM,6.687,,
733,03/20/16 03:30:00 PM,6.484,,
734,03/20/16 03:30:00 PM,6.255,,
735,03/20/16 03:30:00 PM,6.026,,
736,03/20/16 03:30:00 PM,5.847,,
737,03/20/16 03:30:00 PM,5.821,,
738,03/20/16 03:30:00 PM,5.924,,
739,03/20/16 03:30:00 PM,6.153,,
740,03/20/16 03:30:00 PM,6.535,,
741,03/20/16 03:30:00 PM,7.041,,
742,03/20/16 03:30:00 PM,7.645,,
743,03/20/16 03:30:00 PM,8.270,,
744,03/20/16 03:30:00 PM,8.817,,
745,03/20/16 03:30:00 PM,9.089,,
746,03/20/16 03:30:00 PM,9.188,,
747,03/20/16 03:30:00 PM,9.040,,
748,03/20/16 03:30:00 PM,8.742,,
749,03/20/16 03:30:00 PM,8.394,,
750,03/20/16 03:30:00 PM,8.020,,
751,03/20/16 03:30:00 PM,7.670,,
752,03/20/16 03:30:00 PM,7.343,,
753,03/20/16 03:30:00 PM,7.015,,
754,03/20/16 03:30:00 PM,6.737,,
755,03/20/16 03:30:00 PM,6.433,,
756,03/20/16 03:30:00 PM,6.179,,
757,03/20/16 03:30:00 PM,5.924,,
758,03/20/16 03:30:00 PM,5.719,,
759,03/20/16 03:30:00 PM,5.514,,
760,03/20/16 03:30:00 PM,5.360,,
761,03/20/16 03:30:00 PM,5.411,,
762,03/20/16 03:30:00 PM,5.616,,
763,03/20/16 03:30:00 PM,6.026,,
764,03/20/16 03:30:00 PM,6.661,,
765,03/20/16 03:30:00 PM,7.444,,
766,03/20/16 03:30:00 PM,8.394,,
767,03/20/16 03:30:00 PM,9.238,,
768,03/20/16 03:30:00 PM,9.977,,
769,03/20/16 03:30:00 PM,10.418,,
770,03/20/16 03:30:00 PM,10.541,,
771,03/20/16 03:30:00 PM,10.467,,
772,03/20/16 03:30:00 PM,10.222,,
773,03/20/16 03:30:00 PM,9.928,,
774,03/20/16 03:30:00 PM,9.682,,
775,03/20/16 03:30:00 PM,9.435,,
776,03/20/16 03:30:00 PM,9.213,,
777,03/20/16 03:30:00 PM,9.089,,
778,03/20/16 03:30:00 PM,9.015,,
779,03/20/16 03:30:00 PM,8.941,,
780,03/20/16 03:30:00 PM,8.891,,
781,03/20/16 03:30:00 PM,8.841,,
782,03/20/16 03:30:00 PM,8.792,,
783,03/20/16 03:30:00 PM,8.742,,
784,03/20/16 03:30:00 PM,8.717,,
785,03/20/16 03:30:00 PM,8.792,,
786,03/20/16 03:30:00 PM,8.941,,
787,03/20/16 03:30:00 PM,9.163,,
788,03/20/16 03:30:00 PM,9.583,,
789,03/20/16 03:30:00 PM,10.100,,
790,03/20/16 03:30:00 PM,10.345,,
791,03/20/16 03:30:00 PM,10.443,,
792,03/20/16 03:30:00 PM,10.541,,
793,03/20/16 03:30:00 PM,10.590,,
794,03/20/16 03:30:00 PM,10.614,,
795,03/20/16 03:30:00 PM,10.541,,
796,03/20/16 03:30:00 PM,10.467,,
797,03/20/16 03:30:00 PM,10.394,,
798,03/20/16 03:30:00 PM,10.369,,
799,03/20/16 03:30:00 PM,10.320,,
800,03/20/16 03:30:00 PM,10.296,,
801,03/20/16 03:30:00 PM,10.222,,
802,03/20/16 03:30:00 PM,10.173,,
803,03/20/16 03:30:00 PM,10.124,,
804,03/20/16 03:30:00 PM,10.051,,
805,03/20/16 03:30:00 PM,10.001,,
806,03/20/16 03:30:00 PM,9.928,,
807,03/20/16 03:30:00 PM,9.854,,
808,03/20/16 03:30:00 PM,9.829,,
809,03/20/16 03:30:00 PM,9.854,,
810,03/20/16 03:30:00 PM,9.977,,
811,03/20/16 03:30:00 PM,10.100,,
812,03/20/16 03:30:00 PM,10.345,,
813,03/20/16 03:30:00 PM,10.663,,
814,03/20/16 03:30:00 PM,11.029,,
815,03/20/16 03:30:00 PM,11.419,,
816,03/20/16 03:30:00 PM,11.734,,
817,03/20/16 03:30:00 PM,11.832,,
818,03/20/16 03:30:00 PM,11.662,,
819,03/20/16 03:30:00 PM,11.273,,
820,03/20/16 03:30:00 PM,10.687,,
821,03/20/16 03:30:00 PM,10.173,,
822,03/20/16 03:30:00 PM,9.682,,
823,03/20/16 03:30:00 PM,9.188,,
824,03/20/16 03:30:00 PM,8.742,,
825,03/20/16 03:30:00 PM,8.344,,
826,03/20/16 03:30:00 PM,7.945,,
827,03/20/16 03:30:00 PM,7.569,,
828,03/20/16 03:30:00 PM,7.242,,
829,03/20/16 03:30:00 PM,6.940,,
830,03/20/16 03:30:00 PM,6.611,,
831,03/20/16 03:30:00 PM,6.331,,
832,03/20/16 03:30:00 PM,6.128,,
833,03/20/16 03:30:00 PM,6.128,,
834,03/20/16 03:30:00 PM,6.255,,
835,03/20/16 03:30:00 PM,6.509,,
836,03/20/16 03:30:00 PM,6.940,,
837,03/20/16 03:30:00 PM,7.444,,
838,03/20/16 03:30:00 PM,8.145,,
839,03/20/16 03:30:00 PM,8.717,,
840,03/20/16 03:30:00 PM,9.238,,
841,03/20/16 03:30:00 PM,9.435,,
842,03/20/16 03:30:00 PM,9.410,,
843,03/20/16 03:30:00 PM,9.163,,
844,03/20/16 03:30:00 PM,8.891,,
845,03/20/16 03:30:00 PM,8.543,,
846,03/20/16 03:30:00 PM,8.170,,
847,03/20/16 03:30:00 PM,7.895,,
848,03/20/16 03:30:00 PM,7.645,,
849,03/20/16 03:30:00 PM,7.494,,
850,03/20/16 03:30:00 PM,7.368,,
851,03/20/16 03:30:00 PM,7.242,,
852,03/20/16 03:30:00 PM,7.142,,
853,03/20/16 03:30:00 PM,7.041,,
854,03/20/16 03:30:00 PM,6.940,,
855,03/20/16 03:30:00 PM,6.839,,
856,03/20/16 03:30:00 PM,6.763,,
857,03/20/16 03:30:00 PM,6.763,,
858,03/20/16 03:30:00 PM,6.788,,
859,03/20/16 03:30:00 PM,6.889,,
860,03/20/16 03:30:00 PM,7.091,,
861,03/20/16 03:30:00 PM,7.393,,
862,03/20/16 03:30:00 PM,7.820,,
863,03/20/16 03:30:00 PM,8.045,,
864,03/20/16 03:30:00 PM,8.319,,
865,03/20/16 03:30:00 PM,8.369,,
866,03/20/16 03:30:00 PM,8.469,,
867,03/20/16 03:30:00 PM,8.444,,
868,03/20/16 03:30:00 PM,8.444,,
869,03/20/16 03:30:00 PM,8.369,,
870,03/20/16 03:30:00 PM,8.270,,
871,03/20/16 03:30:00 PM,8.195,,
872,03/20/16 03:30:00 PM,8.120,,
873,03/20/16 03:30:00 PM,8.020,,
874,03/20/16 03:30:00 PM,7.895,,
875,03/20/16 03:30:00 PM,7.795,,
876,03/20/16 03:30:00 PM,7.695,,
877,03/20/16 03:30:00 PM,7.619,,
878,03/20/16 03:30:00 PM,7.519,,
879,03/20/16 03:30:00 PM,7.444,,
880,03/20/16 03:30:00 PM,7.368,,
881,03/20/16 03:30:00 PM,7.293,,
882,03/20/16 03:30:00 PM,7.192,,
883,03/20/16 03:30:00 PM,7.066,,
884,03/20/16 03:30:00 PM,6.914,,
885,03/20/16 03:30:00 PM,6.839,,
886,03/20/16 03:30:00 PM,6.788,,
887,03/20/16 03:30:00 PM,6.763,,
888,03/20/16 03:30:00 PM,6.788,,
889,03/20/16 03:30:00 PM,6.763,,
890,03/20/16 03:30:00 PM,6.712,,
891,03/20/16 03:30:00 PM,6.636,,
892,03/20/16 03:30:00 PM,6.560,,
893,03/20/16 03:30:00 PM,6.484,,
894,03/20/16 03:30:00 PM,6.433,,
895,03/20/16 03:30:00 PM,6.357,,
896,03/20/16 03:30:00 PM,6.306,,
897,03/20/16 03:30:00 PM,6.230,,
898,03/20/16 03:30:00 PM,6.051,,
899,03/20/16 03:30:00 PM,5.847,,
900,03/20/16 03:30:00 PM,5.616,,
901,03/20/16 03:30:00 PM,5.462,,
902,03/20/16 03:30:00 PM,5.360,,
903,03/20/16 03:30:00 PM,5.257,,
904,03/20/16 03:30:00 PM,5.179,,
905,03/20/16 03:30:00 PM,5.205,,
906,03/20/16 03:30:00 PM,5.360,,
907,03/20/16 03:30:00 PM,5.668,,
908,03/20/16 03:30:00 PM,6.179,,
909,03/20/16 03:30:00 PM,6.788,,
910,03/20/16 03:30:00 PM,7.569,,
911,03/20/16 03:30:00 PM,8.295,,
912,03/20/16 03:30:00 PM,8.866,,
913,03/20/16 03:30:00 PM,9.188,,
914,03/20/16 03:30:00 PM,9.213,,
915,03/20/16 03:30:00 PM,8.990,,
916,03/20/16 03:30:00 PM,8.643,,
917,03/20/16 03:30:00 PM,8.295,,
918,03/20/16 03:30:00 PM,7.945,,
919,03/20/16 03:30:00 PM,7.569,,
920,03/20/16 03:30:00 PM,7.268,,
921,03/20/16 03:30:00 PM,7.015,,
922,03/20/16 03:30:00 PM,6.712,,
923,03/20/16 03:30:00 PM,6.433,,
924,03/20/16 03:30:00 PM,6.153,,
925,03/20/16 03:30:00 PM,5.872,,
926,03/20/16 03:30:00 PM,5.591,,
927,03/20/16 03:30:00 PM,5.334,,
928,03/20/16 03:30:00 PM,5.154,,
929,03/20/16 03:30:00 PM,5.128,,
930,03/20/16 03:30:00 PM,5.334,,
931,03/20/16 03:30:00 PM,5.668,,
932,03/20/16 03:30:00 PM,6.179,,
933,03/20/16 03:30:00 PM,6.763,,
934,03/20/16 03:30:00 PM,7.544,,
935,03/20/16 03:30:00 PM,8.344,,
936,03/20/16 03:30:00 PM,8.891,,
937,03/20/16 03:30:00 PM,9.139,,
938,03/20/16 03:30:00 PM,9.238,,
939,03/20/16 03:30:00 PM,9.114,,
940,03/20/16 03:30:00 PM,8.916,,
941,03/20/16 03:30:00 PM,8.693,,
942,03/20/16 03:30:00 PM,8.469,,
943,03/20/16 03:30:00 PM,8.270,,
944,03/20/16 03:30:00 PM,8.045,,
945,03/20/16 03:30:00 PM,7.845,,
946,03/20/16 03:30:00 PM,7.670,,
947,03/20/16 03:30:00 PM,7.494,,
948,03/20/16 03:30:00 PM,7.293,,
949,03/20/16 03:30:00 PM,7.066,,
950,03/20/16 03:30:00 PM,6.839,,
951,03/20/16 03:30:00 PM,6.636,,
952,03/20/16 03:30:00 PM,6.484,,
953,03/20/16 03:30:00 PM,6.535,,
954,03/20/16 03:30:00 PM,6.788,,
955,03/20/16 03:30:00 PM,7.066,,
956,03/20/16 03:30:00 PM,7.519,,
957,03/20/16 03:30:00 PM,8.070,,
958,03/20/16 03:30:00 PM,8.742,,
959,03/20/16 03:30:00 PM,9.435,,
960,03/20/16 03:30:00 PM,10.026,,
961,03/20/16 03:30:00 PM,10.345,,
962,03/20/16 03:30:00 PM,10.271,,
963,03/20/16 03:30:00 PM,10.075,,
964,03/20/16 03:30:00 PM,9.854,,
965,03/20/16 03:30:00 PM,9.608,,
966,03/20/16 03:30:00 PM,9.361,,
967,03/20/16 03:30:00 PM,9.163,,
968,03/20/16 03:30:00 PM,8.965,,
969,03/20/16 03:30:00 PM,8.767,,
970,03/20/16 03:30:00 PM,8.593,,
971,03/20/16 03:30:00 PM,8.444,,
972,03/20/16 03:30:00 PM,8.295,,
973,03/20/16 03:30:00 PM,8.145,,
974,03/20/16 03:30:00 PM,7.970,,
975,03/20/16 03:30:00 PM,7.795,,
976,03/20/16 03:30:00 PM,7.720,,
977,03/20/16 03:30:00 PM,7.745,,
978,03/20/16 03:30:00 PM,7.895,,
979,03/20/16 03:30:00 PM,8.220,,
980,03/20/16 03:30:00 PM,8.717,,
981,03/20/16 03:30:00 PM,9.262,,
982,03/20/16 03:30:00 PM,10.075,,
983,03/20/16 03:30:00 PM,10.834,,
984,03/20/16 03:30:00 PM,11.175,,
985,03/20/16 03:30:00 PM,11.297,,
986,03/20/16 03:30:00 PM,11.346,,
987,03/20/16 03:30:00 PM,11.200,,
988,03/20/16 03:30:00 PM,10.956,,
989,03/20/16 03:30:00 PM,10.590,,
990,03/20/16 03:30:00 PM,10.271,,
991,03/20/16 03:30:00 PM,10.001,,
992,03/20/16 03:30:00 PM,9.706,,
993,03/20/16 03:30:00 PM,9.435,,
994,03/20/16 03:30:00 PM,9.188,,
995,03/20/16 03:30:00 PM,8.941,,
996,03/20/16 03:30:00 PM,8.717,,
997,03/20/16 03:30:00 PM,8.568,,
998,03/20/16 03:30:00 PM,8.419,,
999,03/20/16 03:30:00 PM,8.295,,
1000,03/20/16 03:30:00 PM,8.245,,
1001,03/20/16 03:30:00 PM,8.270,,
1002,03/20/16 03:30:00 PM,8.344,,
1003,03/20/16 03:30:00 PM,8.394,,
1004,03/20/16 03:30:00 PM,8.494,,
1005,03/20/16 03:30:00 PM,8.593,,
1006,03/20/16 03:30:00 PM,8.668,,
1007,03/20/16 03:30:00 PM,8.693,,
1008,03/20/16 03:30:00 PM,8.767,,
1009,03/20/16 03:30:00 PM,8.717,,
1010,03/20/16 03:30:00 PM,8.643,,
1011,03/20/16 03:30:00 PM,8.593,,
1012,03/20/16 03:30:00 PM,8.444,,
1013,03/20/16 03:30:00 PM,8.295,,
1014,03/20/16 03:30:00 PM,8.145,,
1015,03/20/16 03:30:00 PM,8.020,,
1016,03/20/16 03:30:00 PM,7.870,,
1017,03/20/16 03:30:00 PM,7.745,,
1018,03/20/16 03:30:00 PM,7.619,,
1019,03/20/16 03:30:00 PM,7.519,,
1020,03/20/16 03:30:00 PM,7.444,,
1021,03/20/16 03:30:00 PM,7.343,,
1022,03/20/16 03:30:00 PM,7.268,,
1023,03/20/16 03:30:00 PM,7.192,,
1024,03/20/16 03:30:00 PM,7.192,,
1025,03/20/16 03:30:00 PM,7.192,,
1026,03/20/16 03:30:00 PM,7.293,,
1027,03/20/16 03:30:00 PM,7.368,,
1028,03/20/16 03:30:00 PM,7.393,,
1029,03/20/16 03:30:00 PM,7.444,,
1030,03/20/16 03:30:00 PM,7.544,,
1031,03/20/16 03:30:00 PM,7.619,,
1032,03/20/16 03:30:00 PM,7.745,,
1033,03/20/16 03:30:00 PM,7.845,,
1034,03/20/16 03:30:00 PM,7.920,,
1035,03/20/16 03:30:00 PM,7.945,,
1036,03/20/16 03:30:00 PM,7.945,,
1037,03/20/16 03:30:00 PM,7.920,,
1038,03/20/16 03:30:00 PM,7.895,,
1039,03/20/16 03:30:00 PM,7.845,,
1040,03/20/16 03:30:00 PM,7.795,,
1041,03/20/16 03:30:00 PM,7.720,,
1042,03/20/16 03:30:00 PM,7.670,,
1043,03/20/16 03:30:00 PM,7.619,,
1044,03/20/16 03:30:00 PM,7.569,,
1045,03/20/16 03:30:00 PM,7.519,,
1046,03/20/16 03:30:00 PM,7.494,,
1047,03/20/16 03:30:00 PM,7.469,,
1048,03/20/16 03:30:00 PM,7.469,,
1049,03/20/16 03:30:00 PM,7.519,,
1050,03/20/16 03:30:00 PM,7.594,,
1051,03/20/16 03:30:00 PM,7.670,,
1052,03/20/16 03:30:00 PM,7.795,,
1053,03/20/16 03:30:00 PM,7.895,,
1054,03/20/16 03:30:00 PM,7.970,,
1055,03/20/16 03:30:00 PM,8.045,,
1056,03/20/16 03:30:00 PM,8.095,,
1057,03/20/16 03:30:00 PM,8.220,,
1058,03/20/16 03:30:00 PM,8.245,,
1059,03/20/16 03:30:00 PM,8.295,,
1060,03/20/16 03:30:00 PM,8.295,,
1061,03/20/16 03:30:00 PM,8.245,,
1062,03/20/16 03:30:00 PM,8.195,,
1063,03/20/16 03:30:00 PM,8.145,,
1064,03/20/16 03:30:00 PM,8.120,,
1065,03/20/16 03:30:00 PM,8.070,,
1066,03/20/16 03:30:00 PM,8.045,,
1067,03/20/16 03:30:00 PM,8.045,,
1068,03/20/16 03:30:00 PM,7.995,,
1069,03/20/16 03:30:00 PM,7.970,,
1070,03/20/16 03:30:00 PM,7.945,,
1071,03/20/16 03:30:00 PM,7.895,,
1072,03/20/16 03:30:00 PM,7.870,,
1073,03/20/16 03:30:00 PM,7.870,,
1074,03/20/16 03:30:00 PM,7.870,,
1075,03/20/16 03:30:00 PM,7.920,,
1076,03/20/16 03:30:00 PM,7.945,,
1077,03/20/16 03:30:00 PM,7.945,,
1078,03/20/16 03:30:00 PM,7.970,,
1079,03/20/16 03:30:00 PM,7.995,,
1080,03/20/16 03:30:00 PM,8.020,,
1081,03/20/16 03:30:00 PM,8.045,,
1082,03/20/16 03:30:00 PM,8.045,,
1083,03/20/16 03:30:00 PM,7.995,,
1084,03/20/16 03:30:00 PM,7.945,,
1085,03/20/16 03:30:00 PM,7.870,,
1086,03/20/16 03:30:00 PM,7.795,,
1087,03/20/16 03:30:00 PM,7.720,,
1088,03/20/16 03:30:00 PM,7.645,,
1089,03/20/16 03:30:00 PM,7.569,,
1090,03/20/16 03:30:00 PM,7.494,,
1091,03/20/16 03:30:00 PM,7.419,,
1092,03/20/16 03:30:00 PM,7.368,,
1093,03/20/16 03:30:00 PM,7.293,,
1094,03/20/16 03:30:00 PM,7.242,,
1095,03/20/16 03:30:00 PM,7.192,,
1096,03/20/16 03:30:00 PM,7.167,,
1097,03/20/16 03:30:00 PM,7.192,,
1098,03/20/16 03:30:00 PM,7.242,,
1099,03/20/16 03:30:00 PM,7.343,,
1100,03/20/16 03:30:00 PM,7.494,,
1101,03/20/16 03:30:00 PM,7.645,,
1102,03/20/16 03:30:00 PM,7.795,,
1103,03/20/16 03:30:00 PM,8.020,,
1104,03/20/16 03:30:00 PM,8.245,,
1105,03/20/16 03:30:00 PM,8.394,,
1106,03/20/16 03:30:00 PM,8.419,,
1107,03/20/16 03:30:00 PM,8.419,,
1108,03/20/16 03:30:00 PM,8.344,,
1109,03/20/16 03:30:00 PM,8.295,,
1110,03/20/16 03:30:00 PM,8.220,,
1111,03/20/16 03:30:00 PM,8.170,,
1112,03/20/16 03:30:00 PM,8.120,,
1113,03/20/16 03:30:00 PM,8.095,,
1114,03/20/16 03:30:00 PM,8.045,,
1115,03/20/16 03:30:00 PM,7.995,,
1116,03/20/16 03:30:00 PM,7.970,,
1117,03/20/16 03:30:00 PM,7.945,,
1118,03/20/16 03:30:00 PM,7.895,,
1119,03/20/16 03:30:00 PM,7.870,,
1120,03/20/16 03:30:00 PM,7.895,,
1121,03/20/16 03:30:00 PM,7.995,,
1122,03/20/16 03:30:00 PM,8.145,,
1123,03/20/16 03:30:00 PM,8.494,,
1124,03/20/16 03:30:00 PM,8.965,,
1125,03/20/16 03:30:00 PM,9.386,,
1126,03/20/16 03:30:00 PM,9.583,,
1127,03/20/16 03:30:00 PM,10.051,,
1128,03/20/16 03:30:00 PM,10.541,,
1129,03/20/16 03:30:00 PM,10.712,,
1130,03/20/16 03:30:00 PM,10.663,,
1131,03/20/16 03:30:00 PM,10.565,,
1132,03/20/16 03:30:00 PM,10.443,,
1133,03/20/16 03:30:00 PM,10.296,,
1134,03/20/16 03:30:00 PM,10.124,,
1135,03/20/16 03:30:00 PM,9.903,,
1136,03/20/16 03:30:00 PM,9.706,,
1137,03/20/16 03:30:00 PM,9.534,,
1138,03/20/16 03:30:00 PM,9.410,,
1139,03/20/16 03:30:00 PM,9.262,,
1140,03/20/16 03:30:00 PM,9.139,,
1141,03/20/16 03:30:00 PM,9.040,,
1142,03/20/16 03:30:00 PM,8.941,,
1143,03/20/16 03:30:00 PM,8.841,,
1144,03/20/16 03:30:00 PM,8.792,,
1145,03/20/16 03:30:00 PM,8.767,,
1146,03/20/16 03:30:00 PM,8.767,,
1147,03/20/16 03:30:00 PM,8.817,,
1148,03/20/16 03:30:00 PM,8.941,,
1149,03/20/16 03:30:00 PM,9.040,,
1150,03/20/16 03:30:00 PM,9.238,,
1151,03/20/16 03:30:00 PM,9.312,,
1152,03/20/16 03:30:00 PM,9.336,,
1153,03/20/16 03:30:00 PM,9.435,,
1154,03/20/16 03:30:00 PM,9.534,,
1155,03/20/16 03:30:00 PM,9.534,,
1156,03/20/16 03:30:00 PM,9.534,,
1157,03/20/16 03:30:00 PM,9.460,,
1158,03/20/16 03:30:00 PM,9.410,,
1159,03/20/16 03:30:00 PM,9.336,,
1160,03/20/16 03:30:00 PM,9.312,,
1161,03/20/16 03:30:00 PM,9.287,,
1162,03/20/16 03:30:00 PM,9.238,,
1163,03/20/16 03:30:00 PM,9.188,,
1164,03/20/16 03:30:00 PM,9.139,,
1165,03/20/16 03:30:00 PM,9.089,,
1166,03/20/16 03:30:00 PM,9.040,,
1167,03/20/16 03:30:00 PM,9.015,,
1168,03/20/16 03:30:00 PM,9.040,,
1169,03/20/16 03:30:00 PM,9.089,,
1170,03/20/16 03:30:00 PM,9.114,,
1171,03/20/16 03:30:00 PM,9.114,,
1172,03/20/16 03:30:00 PM,9.139,,
1173,03/20/16 03:30:00 PM,9.386,,
1174,03/20/16 03:30:00 PM,9.682,,
1175,03/20/16 03:30:00 PM,10.271,,
1176,03/20/16 03:30:00 PM,10.663,,
1177,03/20/16 03:30:00 PM,10.736,,
1178,03/20/16 03:30:00 PM,10.467,,
1179,03/20/16 03:30:00 PM,10.173,,
1180,03/20/16 03:30:00 PM,9.879,,
1181,03/20/16 03:30:00 PM,9.583,,
1182,03/20/16 03:30:00 PM,9.238,,
1183,03/20/16 03:30:00 PM,8.916,,
1184,03/20/16 03:30:00 PM,8.668,,
1185,03/20/16 03:30:00 PM,8.444,,
1186,03/20/16 03:30:00 PM,8.295,,
1187,03/20/16 03:30:00 PM,8.145,,
1188,03/20/16 03:30:00 PM,7.970,,
1189,03/20/16 03:30:00 PM,7.820,,
1190,03/20/16 03:30:00 PM,7.745,,
1191,03/20/16 03:30:00 PM,7.670,,
1192,03/20/16 03:30:00 PM,7.645,,
1193,03/20/16 03:30:00 PM,7.720,,
