"","Stream","Location","Season","Month","Year","DayOfYear","Date","Addition","MeanTemp","MaximumTemp","MinimumTemp","Difference","DOY"
"231","Burying Ground","Below Webber Road",1,"03","2016",73,2016-03-13,1095,6.24385416666667,7.594,5.257,2.337,1168
"232","Burying Ground","Below Webber Road",1,"03","2016",74,2016-03-14,1095,4.94745833333333,6.204,4.168,2.036,1169
"233","Burying Ground","Below Webber Road",1,"03","2016",75,2016-03-15,1095,4.8120625,5.616,4.141,1.475,1170
"234","Burying Ground","Below Webber Road",1,"03","2016",76,2016-03-16,1095,6.1085625,7.745,4.688,3.057,1171
"235","Burying Ground","Below Webber Road",1,"03","2016",77,2016-03-17,1095,6.50260416666667,7.945,5.539,2.406,1172
"236","Burying Ground","Below Webber Road",1,"03","2016",78,2016-03-18,1095,5.60397916666667,6.839,4.61,2.229,1173
"237","Burying Ground","Below Webber Road",1,"03","2016",79,2016-03-19,1095,3.77764583333333,5.128,2.797,2.331,1174
"238","Burying Ground","Below Webber Road",2,"03","2014",80,2014-03-21,365,1.064625,1.453,0.77,0.683,445
"239","Burying Ground","Below Webber Road",2,"03","2014",81,2014-03-22,365,1.10283333333333,1.697,0.577,1.12,446
"240","Burying Ground","Below Webber Road",2,"03","2014",82,2014-03-23,365,1.23564583333333,1.643,0.66,0.983,447
"241","Burying Ground","Below Webber Road",2,"03","2014",83,2014-03-24,365,0.195166666666667,0.577,-0.088,0.665,448
"242","Burying Ground","Below Webber Road",2,"03","2014",84,2014-03-25,365,0.201541666666667,0.687,-0.116,0.803,449
"243","Burying Ground","Below Webber Road",2,"03","2014",85,2014-03-26,365,0.583895833333333,0.88,0.024,0.856,450
"244","Burying Ground","Below Webber Road",2,"03","2014",86,2014-03-27,365,0.226708333333333,0.852,-0.116,0.968,451
"245","Burying Ground","Below Webber Road",2,"03","2014",87,2014-03-28,365,1.03060416666667,1.317,0.825,0.492,452
"246","Burying Ground","Below Webber Road",2,"03","2014",88,2014-03-29,365,1.18841666666667,1.805,-0.06,1.865,453
"247","Burying Ground","Below Webber Road",2,"03","2014",89,2014-03-30,365,0.541375,1.044,-0.06,1.104,454
"248","Burying Ground","Below Webber Road",2,"03","2014",90,2014-03-31,365,1.19614583333333,1.994,0.687,1.307,455
"249","Burying Ground","Below Webber Road",2,"03","2015",80,2015-03-21,730,0.448208333333333,0.907,0.051,0.856,810
"250","Burying Ground","Below Webber Road",2,"03","2015",81,2015-03-22,730,0.388333333333333,0.852,-0.088,0.94,811
"251","Burying Ground","Below Webber Road",2,"03","2015",82,2015-03-23,730,-0.0136666666666667,0.246,-0.088,0.334,812
"252","Burying Ground","Below Webber Road",2,"03","2015",83,2015-03-24,730,0.0141875,0.218,-0.088,0.306,813
"253","Burying Ground","Below Webber Road",2,"03","2015",84,2015-03-25,730,0.249125,0.632,-0.088,0.72,814
"254","Burying Ground","Below Webber Road",2,"03","2015",85,2015-03-26,730,0.913729166666667,1.588,0.522,1.066,815
"255","Burying Ground","Below Webber Road",2,"03","2015",86,2015-03-27,730,1.27414583333333,1.778,0.495,1.283,816
"256","Burying Ground","Below Webber Road",2,"03","2015",87,2015-03-28,730,1.40685416666667,1.886,0.742,1.144,817
"257","Burying Ground","Below Webber Road",2,"03","2015",88,2015-03-29,730,0.961333333333333,2.53,-0.116,2.646,818
"258","Burying Ground","Below Webber Road",2,"03","2015",89,2015-03-30,730,1.3936875,2.316,0.66,1.656,819
"259","Burying Ground","Below Webber Road",2,"03","2015",90,2015-03-31,730,2.23570833333333,3.67,1.371,2.299,820
"260","Burying Ground","Below Webber Road",2,"03","2016",80,2016-03-20,1095,2.86547916666667,3.854,1.751,2.103,1175
"261","Burying Ground","Below Webber Road",2,"03","2016",81,2016-03-21,1095,3.539,5.308,2.637,2.671,1176
"262","Burying Ground","Below Webber Road",2,"03","2016",82,2016-03-22,1095,3.70127083333333,5.36,2.477,2.883,1177
"263","Burying Ground","Below Webber Road",2,"03","2016",83,2016-03-23,1095,5.36210416666667,7.116,4.115,3.001,1178
"264","Burying Ground","Below Webber Road",2,"03","2016",84,2016-03-24,1095,5.3496875,6.788,4.35,2.438,1179
"265","Burying Ground","Below Webber Road",2,"03","2016",85,2016-03-25,1095,5.00341666666667,5.924,4.376,1.548,1180
"266","Burying Ground","Below Webber Road",2,"03","2016",86,2016-03-26,1095,4.8713125,6.23,4.037,2.193,1181
"267","Burying Ground","Below Webber Road",2,"03","2016",87,2016-03-27,1095,5.0826875,6.204,4.428,1.776,1182
"268","Burying Ground","Below Webber Road",2,"03","2016",88,2016-03-28,1095,4.91670833333333,5.128,4.688,0.44,1183
"269","Burying Ground","Below Webber Road",2,"03","2016",89,2016-03-29,1095,4.7510625,6.23,3.932,2.298,1184
"270","Burying Ground","Below Webber Road",2,"03","2016",90,2016-03-30,1095,4.68366666666667,7.091,2.877,4.214,1185
"271","Burying Ground","Below Webber Road",2,"03","2016",91,2016-03-31,1095,6.80233333333333,9.312,4.61,4.702,1186
"272","Burying Ground","Below Webber Road",2,"04","2014",91,2014-04-01,365,1.98814583333333,3.696,1.126,2.57,456
"273","Burying Ground","Below Webber Road",2,"04","2014",92,2014-04-02,365,2.47802083333333,3.985,1.697,2.288,457
"274","Burying Ground","Below Webber Road",2,"04","2014",93,2014-04-03,365,2.87929166666667,4.636,1.724,2.912,458
"275","Burying Ground","Below Webber Road",2,"04","2014",94,2014-04-04,365,3.17058333333333,4.194,2.477,1.717,459
"276","Burying Ground","Below Webber Road",2,"04","2014",95,2014-04-05,365,3.06222916666667,3.985,2.37,1.615,460
"277","Burying Ground","Below Webber Road",2,"04","2014",96,2014-04-06,365,3.32370833333333,5.36,1.886,3.474,461
"278","Burying Ground","Below Webber Road",2,"04","2014",97,2014-04-07,365,3.78697916666667,4.921,2.637,2.284,462
"279","Burying Ground","Below Webber Road",2,"04","2014",98,2014-04-08,365,4.3670625,5.539,3.538,2.001,463
"280","Burying Ground","Below Webber Road",2,"04","2014",99,2014-04-09,365,4.66397916666667,6.687,3.485,3.202,464
"281","Burying Ground","Below Webber Road",2,"04","2014",100,2014-04-10,365,4.5901875,7.167,2.53,4.637,465
"282","Burying Ground","Below Webber Road",2,"04","2014",101,2014-04-11,365,6.0203125,7.745,4.636,3.109,466
"283","Burying Ground","Below Webber Road",2,"04","2014",102,2014-04-12,365,6.58327083333333,8.841,4.688,4.153,467
"284","Burying Ground","Below Webber Road",2,"04","2014",103,2014-04-13,365,6.8318125,8.618,5.616,3.002,468
"285","Burying Ground","Below Webber Road",2,"04","2014",104,2014-04-14,365,8.82735416666667,10.712,7.091,3.621,469
"286","Burying Ground","Below Webber Road",2,"04","2014",105,2014-04-15,365,8.90995833333333,9.879,6.077,3.802,470
"287","Burying Ground","Below Webber Road",2,"04","2014",106,2014-04-16,365,4.7546875,6.255,3.67,2.585,471
"288","Burying Ground","Below Webber Road",2,"04","2014",107,2014-04-17,365,4.42520833333333,6.484,2.85,3.634,472
"289","Burying Ground","Below Webber Road",2,"04","2014",108,2014-04-18,365,4.3735,5.77,2.85,2.92,473
"290","Burying Ground","Below Webber Road",2,"04","2014",109,2014-04-19,365,5.88360416666667,8.593,3.722,4.871,474
"291","Burying Ground","Below Webber Road",2,"04","2014",110,2014-04-20,365,6.04175,8.22,4.063,4.157,475
"292","Burying Ground","Below Webber Road",2,"04","2014",111,2014-04-21,365,6.67760416666667,9.238,4.35,4.888,476
"293","Burying Ground","Below Webber Road",2,"04","2014",112,2014-04-22,365,7.8603125,9.632,6.128,3.504,477
"294","Burying Ground","Below Webber Road",2,"04","2014",113,2014-04-23,365,7.48275,8.394,6.357,2.037,478
"295","Burying Ground","Below Webber Road",2,"04","2014",114,2014-04-24,365,6.33039583333333,8.344,4.688,3.656,479
"296","Burying Ground","Below Webber Road",2,"04","2014",115,2014-04-25,365,6.94389583333333,9.238,4.921,4.317,480
"297","Burying Ground","Below Webber Road",2,"04","2014",116,2014-04-26,365,6.69025,7.444,6.153,1.291,481
"298","Burying Ground","Below Webber Road",2,"04","2014",117,2014-04-27,365,6.69872916666667,7.569,5.872,1.697,482
"299","Burying Ground","Below Webber Road",2,"04","2014",118,2014-04-28,365,7.36529166666667,9.977,5.308,4.669,483
"300","Burying Ground","Below Webber Road",2,"04","2014",119,2014-04-29,365,6.89827083333333,7.72,6.102,1.618,484
"301","Burying Ground","Below Webber Road",2,"04","2014",120,2014-04-30,365,5.870125,6.128,5.591,0.537,485
"302","Burying Ground","Below Webber Road",2,"04","2015",91,2015-04-01,730,1.95397916666667,3.564,0.797,2.767,821
"303","Burying Ground","Below Webber Road",2,"04","2015",92,2015-04-02,730,2.1530625,4.454,0.66,3.794,822
"304","Burying Ground","Below Webber Road",2,"04","2015",93,2015-04-03,730,2.49016666666667,3.301,2.128,1.173,823
"305","Burying Ground","Below Webber Road",2,"04","2015",94,2015-04-04,730,2.36766666666667,3.327,1.67,1.657,824
"306","Burying Ground","Below Webber Road",2,"04","2015",95,2015-04-05,730,2.31660416666667,3.538,1.48,2.058,825
"307","Burying Ground","Below Webber Road",2,"04","2015",96,2015-04-06,730,3.23016666666667,5.128,1.967,3.161,826
"308","Burying Ground","Below Webber Road",2,"04","2015",97,2015-04-07,730,3.4593125,3.827,3.142,0.685,827
"309","Burying Ground","Below Webber Road",2,"04","2015",98,2015-04-08,730,3.02679166666667,3.591,1.071,2.52,828
"310","Burying Ground","Below Webber Road",2,"04","2015",99,2015-04-09,730,2.358625,2.903,1.289,1.614,829
"311","Burying Ground","Below Webber Road",2,"04","2015",100,2015-04-10,730,2.93441666666667,3.591,2.182,1.409,830
"312","Burying Ground","Below Webber Road",2,"04","2015",101,2015-04-11,730,4.15270833333333,5.872,3.168,2.704,831
"313","Burying Ground","Below Webber Road",2,"04","2015",102,2015-04-12,730,4.92377083333333,7.795,2.61,5.185,832
"314","Burying Ground","Below Webber Road",2,"04","2015",103,2015-04-13,730,6.34816666666667,9.139,4.011,5.128,833
"315","Burying Ground","Below Webber Road",2,"04","2015",104,2015-04-14,730,7.19033333333333,8.494,6.382,2.112,834
"316","Burying Ground","Below Webber Road",2,"04","2015",105,2015-04-15,730,7.1223125,9.485,5.334,4.151,835
"317","Burying Ground","Below Webber Road",2,"04","2015",106,2015-04-16,730,6.80345833333333,9.188,4.61,4.578,836
"318","Burying Ground","Below Webber Road",2,"04","2015",107,2015-04-17,730,7.31925,8.717,6.331,2.386,837
"319","Burying Ground","Below Webber Road",2,"04","2015",108,2015-04-18,730,8.50510416666667,10.59,6.636,3.954,838
"320","Burying Ground","Below Webber Road",2,"04","2015",109,2015-04-19,730,7.83316666666667,9.731,6.051,3.68,839
"321","Burying Ground","Below Webber Road",2,"04","2015",110,2015-04-20,730,6.62827083333333,7.444,6.23,1.214,840
"322","Burying Ground","Below Webber Road",2,"04","2015",111,2015-04-21,730,7.41279166666667,8.891,6.585,2.306,841
"323","Burying Ground","Below Webber Road",2,"04","2015",112,2015-04-22,730,7.05197916666667,8.519,5.385,3.134,842
"324","Burying Ground","Below Webber Road",2,"04","2015",113,2015-04-23,730,6.09675,7.293,4.869,2.424,843
"325","Burying Ground","Below Webber Road",2,"04","2015",114,2015-04-24,730,4.72722916666667,5.642,3.906,1.736,844
"326","Burying Ground","Below Webber Road",2,"04","2015",115,2015-04-25,730,5.49510416666667,7.92,3.433,4.487,845
"327","Burying Ground","Below Webber Road",2,"04","2015",116,2015-04-26,730,6.33729166666667,7.343,5.308,2.035,846
"328","Burying Ground","Below Webber Road",2,"04","2015",117,2015-04-27,730,7.12547916666667,8.369,6.051,2.318,847
"329","Burying Ground","Below Webber Road",2,"04","2015",118,2015-04-28,730,7.77577083333333,10.32,5.924,4.396,848
"330","Burying Ground","Below Webber Road",2,"04","2015",119,2015-04-29,730,8.98566666666667,11.467,6.965,4.502,849
"331","Burying Ground","Below Webber Road",2,"04","2015",120,2015-04-30,730,8.43954166666667,9.632,6.914,2.718,850
"332","Burying Ground","Below Webber Road",2,"04","2016",92,2016-04-01,1095,9.10672916666667,10.565,8.12,2.445,1187
"333","Burying Ground","Below Webber Road",2,"04","2016",93,2016-04-02,1095,7.21870833333333,8.668,5.949,2.719,1188
"334","Burying Ground","Below Webber Road",2,"04","2016",94,2016-04-03,1095,4.22702083333333,5.872,2.37,3.502,1189
"335","Burying Ground","Below Webber Road",2,"04","2016",95,2016-04-04,1095,1.0636875,2.316,-0.088,2.404,1190
"336","Burying Ground","Below Webber Road",2,"04","2016",96,2016-04-05,1095,1.86008333333333,3.985,0.467,3.518,1191
"337","Burying Ground","Below Webber Road",2,"04","2016",97,2016-04-06,1095,2.36820833333333,3.854,0.852,3.002,1192
"338","Burying Ground","Below Webber Road",2,"04","2016",98,2016-04-07,1095,3.8849375,4.869,3.116,1.753,1193
"339","Burying Ground","Below Webber Road",2,"04","2016",99,2016-04-08,1095,4.59902083333333,5.565,3.749,1.816,1194
"340","Burying Ground","Below Webber Road",2,"04","2016",100,2016-04-09,1095,4.1385,5.796,2.823,2.973,1195
"341","Burying Ground","Below Webber Road",2,"04","2016",101,2016-04-10,1095,3.9355625,5.898,2.423,3.475,1196
"342","Burying Ground","Below Webber Road",2,"04","2016",102,2016-04-11,1095,4.96847916666667,5.949,4.115,1.834,1197
"343","Burying Ground","Below Webber Road",2,"04","2016",103,2016-04-12,1095,5.92602083333333,6.864,4.766,2.098,1198
"344","Burying Ground","Below Webber Road",2,"04","2016",104,2016-04-13,1095,5.4690625,7.895,3.854,4.041,1199
"345","Burying Ground","Below Webber Road",2,"04","2016",105,2016-04-14,1095,6.00979166666667,8.419,4.298,4.121,1200
"346","Burying Ground","Below Webber Road",2,"04","2016",106,2016-04-15,1095,6.1690625,8.792,4.089,4.703,1201
"347","Burying Ground","Below Webber Road",2,"04","2016",107,2016-04-16,1095,6.68283333333333,9.238,4.636,4.602,1202
"348","Burying Ground","Below Webber Road",2,"04","2016",108,2016-04-17,1095,7.46114583333333,10.418,4.999,5.419,1203
"349","Burying Ground","Below Webber Road",2,"04","2016",109,2016-04-18,1095,8.99729166666667,11.832,6.661,5.171,1204
"350","Burying Ground","Below Webber Road",2,"04","2016",110,2016-04-19,1095,9.14010416666667,11.102,7.97,3.132,1205
"351","Burying Ground","Below Webber Road",2,"04","2016",111,2016-04-20,1095,7.96110416666667,10.247,6.23,4.017,1206
"352","Burying Ground","Below Webber Road",2,"04","2016",112,2016-04-21,1095,8.42535416666667,11.492,5.719,5.773,1207
"353","Burying Ground","Below Webber Road",2,"04","2016",113,2016-04-22,1095,9.93314583333333,11.686,8.568,3.118,1208
"354","Burying Ground","Below Webber Road",2,"04","2016",114,2016-04-23,1095,10.3112916666667,12.364,8.519,3.845,1209
"355","Burying Ground","Below Webber Road",2,"04","2016",115,2016-04-24,1095,8.133625,10.418,6.281,4.137,1210
"356","Burying Ground","Below Webber Road",2,"04","2016",116,2016-04-25,1095,8.074,9.139,7.041,2.098,1211
"357","Burying Ground","Below Webber Road",2,"04","2016",117,2016-04-26,1095,7.1575,8.295,6.306,1.989,1212
"358","Burying Ground","Below Webber Road",2,"04","2016",118,2016-04-27,1095,7.24170833333333,10.051,5.05,5.001,1213
"359","Burying Ground","Below Webber Road",2,"04","2016",119,2016-04-28,1095,7.54264583333333,10.026,5.179,4.847,1214
"360","Burying Ground","Below Webber Road",2,"04","2016",120,2016-04-29,1095,8.36629166666667,10.59,6.585,4.005,1215
"361","Burying Ground","Below Webber Road",2,"04","2016",121,2016-04-30,1095,9.0503125,10.736,7.393,3.343,1216
"362","Burying Ground","Below Webber Road",2,"05","2014",121,2014-05-01,365,7.09772916666667,9.188,5.616,3.572,486
"363","Burying Ground","Below Webber Road",2,"05","2014",122,2014-05-02,365,8.33,9.879,6.965,2.914,487
"364","Burying Ground","Below Webber Road",2,"05","2014",123,2014-05-03,365,8.43902083333333,9.682,7.242,2.44,488
"365","Burying Ground","Below Webber Road",2,"05","2014",124,2014-05-04,365,8.3510625,9.952,7.368,2.584,489
"366","Burying Ground","Below Webber Road",2,"05","2014",125,2014-05-05,365,8.42866666666667,10.247,6.99,3.257,490
"367","Burying Ground","Below Webber Road",2,"05","2014",126,2014-05-06,365,8.3515625,10.1,6.99,3.11,491
"368","Burying Ground","Below Webber Road",2,"05","2014",127,2014-05-07,365,8.40504166666667,10.638,6.433,4.205,492
"369","Burying Ground","Below Webber Road",2,"05","2014",128,2014-05-08,365,8.9196875,11.175,7.041,4.134,493
"370","Burying Ground","Below Webber Road",2,"05","2014",129,2014-05-09,365,9.23597916666667,9.509,9.015,0.494,494
"371","Burying Ground","Below Webber Road",2,"05","2014",130,2014-05-10,365,10.7553333333333,12.678,9.312,3.366,495
"372","Burying Ground","Below Webber Road",2,"05","2014",131,2014-05-11,365,11.4177708333333,13.377,9.977,3.4,496
"373","Burying Ground","Below Webber Road",2,"05","2014",132,2014-05-12,365,11.6908958333333,14.002,9.706,4.296,497
"374","Burying Ground","Below Webber Road",2,"05","2014",133,2014-05-13,365,11.1460208333333,12.074,10.124,1.95,498
"375","Burying Ground","Below Webber Road",2,"05","2014",134,2014-05-14,365,10.3664375,11.88,8.965,2.915,499
"376","Burying Ground","Below Webber Road",2,"05","2014",135,2014-05-15,365,11.2351875,12.001,10.565,1.436,500
"377","Burying Ground","Below Webber Road",2,"05","2014",136,2014-05-16,365,12.1575208333333,12.63,11.807,0.823,501
"378","Burying Ground","Below Webber Road",2,"05","2014",137,2014-05-17,365,12.3226666666667,13.858,10.98,2.878,502
"379","Burying Ground","Below Webber Road",2,"05","2014",138,2014-05-18,365,10.3722708333333,11.467,9.089,2.378,503
"380","Burying Ground","Below Webber Road",2,"05","2014",139,2014-05-19,365,9.94122916666667,10.638,9.015,1.623,504
"381","Burying Ground","Below Webber Road",2,"05","2014",140,2014-05-20,365,10.6876875,12.025,9.41,2.615,505
"382","Burying Ground","Below Webber Road",2,"05","2014",141,2014-05-21,365,10.8735,12.171,9.361,2.81,506
"383","Burying Ground","Below Webber Road",2,"05","2014",142,2014-05-22,365,10.6270208333333,11.37,10.32,1.05,507
"384","Burying Ground","Below Webber Road",2,"05","2014",143,2014-05-23,365,10.6957291666667,11.807,10.247,1.56,508
"385","Burying Ground","Below Webber Road",2,"05","2014",144,2014-05-24,365,10.87375,11.321,10.394,0.927,509
"386","Burying Ground","Below Webber Road",2,"05","2014",145,2014-05-25,365,11.0088125,12.122,9.805,2.317,510
"387","Burying Ground","Below Webber Road",2,"05","2014",146,2014-05-26,365,11.5455833333333,12.364,10.687,1.677,511
"388","Burying Ground","Below Webber Road",2,"05","2014",147,2014-05-27,365,12.4000833333333,13.137,11.637,1.5,512
"389","Burying Ground","Below Webber Road",2,"05","2014",148,2014-05-28,365,10.2048125,11.492,9.632,1.86,513
"390","Burying Ground","Below Webber Road",2,"05","2014",149,2014-05-29,365,9.738875,10.834,8.344,2.49,514
"391","Burying Ground","Below Webber Road",2,"05","2014",150,2014-05-30,365,10.506125,11.54,9.632,1.908,515
"392","Burying Ground","Below Webber Road",2,"05","2014",151,2014-05-31,365,10.645875,11.321,9.928,1.393,516
"393","Burying Ground","Below Webber Road",2,"05","2015",121,2015-05-01,730,8.88441666666667,10.369,7.77,2.599,851
"394","Burying Ground","Below Webber Road",2,"05","2015",122,2015-05-02,730,9.34447916666667,12.074,6.889,5.185,852
"395","Burying Ground","Below Webber Road",2,"05","2015",123,2015-05-03,730,9.6296875,10.98,7.77,3.21,853
"396","Burying Ground","Below Webber Road",2,"05","2015",124,2015-05-04,730,10.9505208333333,13.618,8.419,5.199,854
"397","Burying Ground","Below Webber Road",2,"05","2015",125,2015-05-05,730,12.2604375,14.505,10.98,3.525,855
"398","Burying Ground","Below Webber Road",2,"05","2015",126,2015-05-06,730,11.4414375,13.377,9.952,3.425,856
"399","Burying Ground","Below Webber Road",2,"05","2015",127,2015-05-07,730,11.5570625,14.002,9.064,4.938,857
"400","Burying Ground","Below Webber Road",2,"05","2015",128,2015-05-08,730,12.4789375,14.792,10.32,4.472,858
