Plot Title: FourMileTestLogger,,,,,,,
#,Date Time,,,,,,
327,4/17/2017 23:45,8.99,8.792,0.198,,,
328,4/18/2017 0:00,8.941,8.717,0.224,,,
329,4/18/2017 0:15,8.866,8.643,0.223,,,
330,4/18/2017 0:30,8.792,8.568,0.224,,,
331,4/18/2017 0:45,8.742,8.543,0.199,,,
332,4/18/2017 1:00,8.693,8.469,0.224,,,
333,4/18/2017 1:15,8.643,8.444,0.199,,,
334,4/18/2017 1:30,8.618,8.394,0.224,,,
335,4/18/2017 1:45,8.568,8.344,0.224,,,
336,4/18/2017 2:00,8.519,8.295,0.224,,,
337,4/18/2017 2:15,8.469,8.22,0.249,,,
338,4/18/2017 2:30,8.419,8.17,0.249,,,
339,4/18/2017 2:45,8.344,8.095,0.249,,,
340,4/18/2017 3:00,8.295,8.045,0.25,,,
341,4/18/2017 3:15,8.245,7.97,0.275,,,
342,4/18/2017 3:30,8.17,7.895,0.275,,,
343,4/18/2017 3:45,8.095,7.82,0.275,,,
344,4/18/2017 4:00,8.045,7.745,0.3,,,
345,4/18/2017 4:15,7.97,7.67,0.3,,,
346,4/18/2017 4:30,7.895,7.594,0.301,,,
347,4/18/2017 4:45,7.82,7.494,0.326,,,
348,4/18/2017 5:00,7.72,7.393,0.327,,,
349,4/18/2017 5:15,7.645,7.318,0.327,,,
350,4/18/2017 5:30,7.544,7.242,0.302,,,
351,4/18/2017 5:45,7.494,7.142,0.352,,,
352,4/18/2017 6:00,7.419,7.091,0.328,,,
353,4/18/2017 6:15,7.343,7.015,0.328,,,
354,4/18/2017 6:30,7.293,6.94,0.353,,,
355,4/18/2017 6:45,7.217,6.914,0.303,,,
356,4/18/2017 7:00,7.167,6.864,0.303,,,
357,4/18/2017 7:15,7.142,6.864,0.278,,,
358,4/18/2017 7:30,7.142,6.839,0.303,,,
359,4/18/2017 7:45,7.116,6.864,0.252,,,
360,4/18/2017 8:00,7.091,6.864,0.227,,,
361,4/18/2017 8:15,7.091,6.864,0.227,,,
362,4/18/2017 8:30,7.116,6.889,0.227,,,
363,4/18/2017 8:45,7.142,6.94,0.202,,,
364,4/18/2017 9:00,7.167,6.99,0.177,,,
365,4/18/2017 9:15,7.217,7.041,0.176,,,
366,4/18/2017 9:30,7.268,7.116,0.152,,,
367,4/18/2017 9:45,7.343,7.217,0.126,,,
368,4/18/2017 10:00,7.419,7.293,0.126,,,
369,4/18/2017 10:15,7.494,7.393,0.101,,,
370,4/18/2017 10:30,7.594,7.494,0.1,,,
371,4/18/2017 10:45,7.695,7.594,0.101,,,
372,4/18/2017 11:00,7.795,7.72,0.075,,,
373,4/18/2017 11:15,7.895,7.82,0.075,,,
374,4/18/2017 11:30,8.045,7.945,0.1,,,
375,4/18/2017 11:45,8.145,8.095,0.05,,,
376,4/18/2017 12:00,8.295,8.245,0.05,,,
377,4/18/2017 12:15,8.444,8.394,0.05,,,
378,4/18/2017 12:30,8.593,8.543,0.05,,,
379,4/18/2017 12:45,8.742,8.717,0.025,,,
380,4/18/2017 13:00,8.841,8.817,0.024,,,
381,4/18/2017 13:15,8.99,8.965,0.025,,,
382,4/18/2017 13:30,9.139,9.089,0.05,,,
383,4/18/2017 13:45,9.262,9.238,0.024,,,
384,4/18/2017 14:00,9.386,9.361,0.025,,,
385,4/18/2017 14:15,9.509,9.46,0.049,,,
386,4/18/2017 14:30,9.583,9.534,0.049,,,
387,4/18/2017 14:45,9.657,9.583,0.074,,,
388,4/18/2017 15:00,9.682,9.632,0.05,,,
389,4/18/2017 15:15,9.731,9.657,0.074,,,
